SourceID,Hop1_ID,Hop2_ID
1001,811,283
1001,818,944
1001,852,1233
1001,860,347
1001,893,91
1001,965,391
1001,1009,965
1001,1057,1655
1001,1110,1704
1001,1112,885
1001,1169,221
1001,1216,913
1001,1313,1369
1001,1362,1671
1001,1381,767
1001,1437,1116
1001,1475,1657
1001,1516,1238
1001,1526,106
1001,1607,267
1001,1633,1770
1001,1678,1813
1001,1701,349
1001,1711,1474
1001,1869,1739
1001,1895,1941
1001,1910,1269
1001,1943,560
1002,47,241
1002,70,1010
1002,193,1551
1002,195,1083
1002,228,125
1002,251,1804
1002,251,1904
1002,277,1425
1002,345,545
1002,358,232
1002,373,155
1002,430,555
1002,448,1301
1002,579,1011
1002,587,1890
1002,591,287
1002,630,1312
1002,663,1714
1002,795,741
1002,827,1740
1002,828,1392
1002,834,1936
1002,882,1011
1002,892,1337
1002,893,726
1002,941,717
1002,942,751
1002,948,1511
1002,1018,472
1002,1101,961
1002,1116,605
1002,1185,135
1002,1237,365
1002,1304,23
1002,1363,1426
1002,1401,828
1002,1433,225
1002,1469,906
1002,1498,1993
1002,1577,1643
1002,1759,1565
1002,1765,1982
1002,1772,304
1002,1773,294
1002,1804,207
1002,1852,1724
1002,1891,859
1002,1962,964
1002,1989,1325
1002,1997,701
1003,28,1843
1003,86,1140
1003,124,1605
1003,244,1891
1003,293,1553
1003,381,661
1003,393,377
1003,408,556
1003,439,1202
1003,472,101
1003,475,1801
1003,481,1835
1003,514,656
1003,669,616
1003,682,1621
1003,696,1094
1003,727,1185
1003,735,1536
1003,737,287
1003,844,522
1003,851,318
1003,861,1587
1003,872,1242
1003,927,1695
1003,933,1093
1003,955,664
1003,980,1495
1003,1010,879
1003,1016,1912
1003,1046,1396
1003,1084,1752
1003,1138,1257
1003,1191,2
1003,1255,1429
1003,1375,1210
1003,1387,1544
1003,1407,1841
1003,1451,1152
1003,1486,1876
1003,1512,1107
1003,1543,285
1003,1600,1980
1003,1610,335
1003,1638,616
1003,1656,94
1003,1695,376
1003,1728,1095
1003,1739,831
1003,1740,612
1003,1868,1481
1003,1884,134
1003,1898,1123
1004,16,655
1004,77,184
1004,86,1685
1004,91,149
1004,102,1731
1004,176,662
1004,230,1126
1004,271,980
1004,281,380
1004,287,1614
1004,378,956
1004,384,346
1004,438,16
1004,444,64
1004,462,1620
1004,481,976
1004,488,1046
1004,560,1674
1004,597,1269
1004,633,847
1004,650,1235
1004,727,1880
1004,753,603
1004,767,60
1004,767,120
1004,781,581
1004,809,881
1004,835,867
1004,850,1324
1004,931,765
1004,943,344
1004,979,893
1004,988,1151
1004,1008,1023
1004,1033,535
1004,1035,1679
1004,1072,987
1004,1084,169
1004,1092,767
1004,1186,1408
1004,1254,512
1004,1257,1616
1004,1273,1171
1004,1285,1590
1004,1296,1240
1004,1315,374
1004,1334,1896
1004,1335,63
1004,1345,1907
1004,1368,52
1004,1376,1740
1004,1379,191
1004,1407,1678
1004,1433,84
1004,1460,870
1004,1491,1085
1004,1504,718
1004,1601,1015
1004,1667,1311
1004,1682,1723
1004,1689,653
1004,1824,812
1004,1851,1605
1004,1920,416
1004,1959,225
1004,1998,1755
1005,50,457
1005,196,437
1005,207,437
1005,214,1519
1005,217,860
1005,229,1182
1005,338,1529
1005,453,1503
1005,480,768
1005,516,1144
1005,519,983
1005,523,184
1005,636,1009
1005,671,942
1005,691,1364
1005,836,26
1005,839,1095
1005,867,975
1005,872,92
1005,896,1390
1005,947,1234
1005,980,1609
1005,1044,1247
1005,1055,1365
1005,1093,1886
1005,1156,167
1005,1224,1957
1005,1257,24
1005,1314,1250
1005,1349,1134
1005,1419,618
1005,1480,508
1005,1491,686
1005,1518,339
1005,1575,672
1005,1593,1978
1005,1655,1695
1005,1687,1347
1005,1729,187
1005,1742,1762
1005,1853,1057
1005,1995,1802
1006,14,715
1006,64,1023
1006,92,10
1006,213,658
1006,221,174
1006,268,1870
1006,270,916
1006,304,404
1006,309,689
1006,322,1857
1006,343,1042
1006,398,634
1006,434,1104
1006,506,356
1006,563,667
1006,676,580
1006,705,765
1006,739,166
1006,808,124
1006,827,1529
1006,844,905
1006,855,658
1006,894,1617
1006,896,988
1006,924,655
1006,970,281
1006,983,1148
1006,1012,1244
1006,1063,1835
1006,1094,1707
1006,1105,1927
1006,1115,33
1006,1162,1363
1006,1174,1365
1006,1254,573
1006,1268,1500
1006,1270,1658
1006,1279,1845
1006,1340,763
1006,1347,850
1006,1356,599
1006,1376,215
1006,1397,1925
1006,1469,987
1006,1584,1574
1006,1671,1612
1006,1747,645
1006,1777,120
1006,1819,831
1006,1830,865
1006,1881,992
1006,1889,380
1006,1892,1861
1006,1901,1822
1006,1955,246
1006,1959,1641
1006,1966,1774
1006,1975,529
1007,3,198
1007,99,1689
1007,101,1502
1007,121,1606
1007,173,1654
1007,192,1872
1007,207,555
1007,220,174
1007,228,1642
1007,274,1759
1007,278,302
1007,321,523
1007,347,225
1007,366,175
1007,379,61
1007,406,299
1007,413,1953
1007,415,931
1007,518,1436
1007,564,214
1007,614,408
1007,635,1828
1007,757,544
1007,845,1009
1007,924,1086
1007,985,1211
1007,1019,631
1007,1027,675
1007,1033,1142
1007,1051,1814
1007,1052,1798
1007,1091,1774
1007,1100,1418
1007,1109,388
1007,1197,1059
1007,1217,1535
1007,1259,1486
1007,1275,1925
1007,1367,775
1007,1368,1371
1007,1373,1326
1007,1382,427
1007,1410,1445
1007,1420,168
1007,1433,801
1007,1481,33
1007,1487,315
1007,1556,1182
1007,1583,838
1007,1588,420
1007,1643,1000
1007,1646,1978
1007,1656,505
1007,1681,968
1007,1790,226
1007,1824,781
1007,1831,182
1007,1835,1035
1007,1900,1962
1007,1923,301
1007,1929,149
1007,1961,1149
1007,1984,186
1007,1989,1457
1008,1,1785
1008,26,1753
1008,44,543
1008,48,1371
1008,126,1392
1008,130,641
1008,131,1052
1008,204,1566
1008,215,1739
1008,222,573
1008,237,199
1008,254,891
1008,256,634
1008,265,1556
1008,286,1929
1008,307,833
1008,432,1294
1008,641,1391
1008,751,1624
1008,758,329
1008,774,498
1008,777,538
1008,777,1477
1008,802,1208
1008,919,1285
1008,973,1657
1008,989,420
1008,1000,988
1008,1012,1731
1008,1038,194
1008,1060,1760
1008,1105,182
1008,1105,867
1008,1119,1981
1008,1163,671
1008,1237,647
1008,1293,1200
1008,1371,522
1008,1507,1395
1008,1508,1861
1008,1532,1613
1008,1545,945
1008,1595,1363
1008,1617,963
1008,1617,1919
1008,1639,1424
1008,1642,539
1008,1654,368
1008,1661,1545
1008,1677,1532
1008,1839,1804
1008,1856,1949
1008,1930,1628
1008,1951,939
1008,1994,1878
1009,82,1849
1009,143,247
1009,152,1321
1009,203,1305
1009,230,1732
1009,233,1318
1009,251,849
1009,389,1424
1009,395,1179
1009,404,390
1009,425,230
1009,546,982
1009,583,290
1009,632,1872
1009,655,1299
1009,682,987
1009,699,1805
1009,729,1609
1009,783,1232
1009,789,194
1009,825,1808
1009,843,904
1009,869,526
1009,888,1174
1009,920,1972
1009,1095,85
1009,1183,776
1009,1199,589
1009,1213,1782
1009,1218,1157
1009,1231,1041
1009,1263,778
1009,1371,1208
1009,1446,691
1009,1453,1790
1009,1471,1789
1009,1635,629
1009,1655,1790
1009,1659,339
1009,1723,637
1009,1762,1377
1009,1789,27
1009,1805,775
1009,1852,1441
1009,1866,1829
1009,1895,1864
1009,1943,1216
1010,34,1449
1010,75,659
1010,96,1294
1010,110,796
1010,127,1455
1010,186,1547
1010,233,163
1010,251,420
1010,276,562
1010,299,224
1010,352,116
1010,396,1592
1010,415,475
1010,477,532
1010,487,444
1010,563,350
1010,565,1153
1010,573,1036
1010,687,449
1010,736,1361
1010,817,49
1010,825,1722
1010,842,1560
1010,876,17
1010,882,1828
1010,921,819
1010,945,1126
1010,956,347
1010,959,680
1010,1012,1292
1010,1035,365
1010,1049,405
1010,1065,508
1010,1146,1417
1010,1184,279
1010,1276,1959
1010,1310,1446
1010,1421,1622
1010,1429,160
1010,1469,839
1010,1505,263
1010,1518,71
1010,1602,1096
1010,1617,998
1010,1743,502
1010,1756,285
1010,1803,1813
1010,1890,648
1010,1891,1100
1010,1949,1514
1011,18,828
1011,53,739
1011,76,97
1011,78,108
1011,121,1432
1011,151,510
1011,283,1509
1011,294,1480
1011,381,348
1011,500,1908
1011,546,1683
1011,600,1191
1011,686,90
1011,690,282
1011,694,1314
1011,698,47
1011,726,1282
1011,730,1303
1011,782,983
1011,804,483
1011,829,1335
1011,850,1880
1011,873,1325
1011,896,164
1011,909,1695
1011,922,725
1011,1077,76
1011,1101,1227
1011,1168,182
1011,1191,1063
1011,1203,1707
1011,1233,1985
1011,1311,1752
1011,1320,275
1011,1328,1898
1011,1351,1591
1011,1384,1820
1011,1443,65
1011,1573,75
1011,1619,1288
1011,1623,437
1011,1664,547
1011,1687,1283
1011,1718,1451
1011,1804,454
1011,1814,1382
1011,1823,19
1011,1891,1213
1011,1906,612
1011,1920,993
1011,1961,202
1012,22,1025
1012,75,1329
1012,104,1684
1012,112,1818
1012,117,392
1012,123,435
1012,242,459
1012,259,965
1012,345,1123
1012,363,1058
1012,377,1896
1012,459,1706
1012,488,1552
1012,521,926
1012,535,67
1012,642,641
1012,706,983
1012,730,1119
1012,787,810
1012,840,1814
1012,849,1659
1012,858,1315
1012,864,361
1012,868,985
1012,927,291
1012,936,958
1012,963,135
1012,969,647
1012,971,1318
1012,992,1243
1012,1024,110
1012,1059,696
1012,1093,1187
1012,1147,37
1012,1213,443
1012,1321,1067
1012,1322,456
1012,1383,1110
1012,1454,1468
1012,1665,157
1012,1713,1436
1012,1729,740
1012,1736,1869
1012,1740,1814
1012,1766,282
1012,1769,1350
1012,1879,733
1012,1963,386
1013,94,875
1013,107,644
1013,196,1345
1013,209,505
1013,216,1069
1013,226,41
1013,321,1774
1013,328,442
1013,330,1897
1013,384,98
1013,417,642
1013,419,1645
1013,426,1579
1013,433,707
1013,478,649
1013,496,240
1013,498,279
1013,542,1889
1013,583,53
1013,651,1539
1013,658,1049
1013,674,1457
1013,719,394
1013,720,64
1013,738,1888
1013,763,1103
1013,769,1832
1013,780,863
1013,840,1691
1013,876,156
1013,919,968
1013,932,954
1013,944,1119
1013,959,816
1013,1007,1222
1013,1067,1002
1013,1074,471
1013,1083,275
1013,1094,1924
1013,1110,1076
1013,1205,181
1013,1206,594
1013,1223,1807
1013,1223,1897
1013,1261,393
1013,1402,1090
1013,1492,244
1013,1502,700
1013,1533,1321
1013,1549,950
1013,1551,334
1013,1792,1996
1013,1799,743
1013,1810,1601
1013,1985,661
1014,77,1662
1014,110,1888
1014,173,628
1014,279,457
1014,287,1754
1014,337,1236
1014,350,360
1014,404,129
1014,444,432
1014,494,552
1014,521,1988
1014,529,1465
1014,560,1145
1014,590,1356
1014,612,657
1014,623,30
1014,634,122
1014,669,1750
1014,718,195
1014,744,1543
1014,759,123
1014,863,1853
1014,902,906
1014,913,1443
1014,923,1251
1014,938,9
1014,941,246
1014,1028,37
1014,1028,1930
1014,1105,1568
1014,1125,1046
1014,1162,512
1014,1189,1475
1014,1269,1439
1014,1275,1971
1014,1294,273
1014,1300,1362
1014,1309,1790
1014,1317,675
1014,1332,891
1014,1345,0
1014,1357,1909
1014,1408,1141
1014,1437,559
1014,1465,1846
1014,1511,1469
1014,1530,1382
1014,1630,1932
1014,1638,1396
1014,1653,783
1014,1727,1432
1014,1814,1121
1014,1840,134
1014,1846,1464
1014,1931,628
1014,1960,569
1014,1975,75
1014,1990,1179
1015,64,1369
1015,97,1338
1015,115,1798
1015,126,1283
1015,175,1413
1015,198,1881
1015,227,1166
1015,242,289
1015,286,1545
1015,291,380
1015,323,1274
1015,326,1573
1015,402,1315
1015,449,1884
1015,457,1082
1015,516,457
1015,523,101
1015,537,1307
1015,542,1604
1015,553,37
1015,565,406
1015,575,799
1015,596,1137
1015,627,1883
1015,645,26
1015,730,216
1015,759,1416
1015,772,812
1015,826,1335
1015,866,170
1015,889,1003
1015,1026,500
1015,1090,1637
1015,1110,544
1015,1268,1661
1015,1278,1804
1015,1303,1116
1015,1335,72
1015,1348,1693
1015,1509,1185
1015,1520,760
1015,1605,1293
1015,1607,101
1015,1620,924
1015,1629,310
1015,1760,156
1015,1783,1599
1015,1902,1100
1015,1925,1087
1015,1978,1583
1015,1996,1133
1015,1996,1869
1015,1998,150
1016,3,1329
1016,47,588
1016,82,1051
1016,101,1827
1016,121,598
1016,179,1505
1016,288,678
1016,303,1657
1016,305,985
1016,323,137
1016,344,448
1016,454,1705
1016,483,1843
1016,521,1389
1016,555,1772
1016,572,1202
1016,582,1445
1016,659,230
1016,831,997
1016,980,333
1016,1032,513
1016,1057,870
1016,1075,462
1016,1112,1225
1016,1129,1057
1016,1142,928
1016,1155,1872
1016,1246,669
1016,1247,1734
1016,1311,127
1016,1389,1862
1016,1480,1072
1016,1530,202
1016,1557,1789
1016,1613,1728
1016,1669,433
1016,1768,761
1016,1795,704
1016,1811,184
1016,1817,78
1016,1864,425
1017,20,534
1017,22,278
1017,24,1610
1017,30,1846
1017,49,1624
1017,130,1898
1017,156,1038
1017,162,1502
1017,199,990
1017,252,1903
1017,263,192
1017,278,952
1017,291,205
1017,318,13
1017,326,875
1017,337,835
1017,368,1928
1017,406,988
1017,409,1022
1017,414,1779
1017,486,131
1017,496,1648
1017,529,264
1017,536,1043
1017,537,1334
1017,549,1305
1017,556,1573
1017,578,269
1017,697,186
1017,709,1770
1017,806,1154
1017,822,1310
1017,845,701
1017,847,549
1017,852,632
1017,952,1021
1017,959,1206
1017,1004,1930
1017,1027,1253
1017,1039,461
1017,1092,501
1017,1116,245
1017,1159,577
1017,1226,1436
1017,1301,1735
1017,1365,1109
1017,1412,898
1017,1534,1508
1017,1584,839
1017,1629,100
1017,1656,192
1017,1723,585
1017,1796,486
1017,1822,803
1017,1895,399
1017,1928,610
1017,1996,1464
1017,1998,1115
1018,47,184
1018,56,1536
1018,144,1279
1018,145,1862
1018,157,1179
1018,201,1346
1018,205,1528
1018,218,553
1018,290,670
1018,318,1223
1018,361,327
1018,364,1504
1018,372,1936
1018,384,1480
1018,387,1556
1018,422,283
1018,499,689
1018,511,314
1018,533,1164
1018,550,1313
1018,556,244
1018,600,1152
1018,605,531
1018,615,1451
1018,627,1491
1018,629,188
1018,752,1892
1018,822,1285
1018,954,201
1018,958,961
1018,983,1539
1018,1052,1863
1018,1065,447
1018,1166,1869
1018,1218,1636
1018,1240,1392
1018,1257,1744
1018,1289,884
1018,1309,381
1018,1369,483
1018,1523,605
1018,1626,665
1018,1647,61
1018,1651,426
1018,1705,1369
1018,1735,272
1018,1740,1177
1018,1757,1549
1018,1766,1497
1018,1848,334
1018,1953,1881
1018,1994,96
1018,1999,936
1019,17,745
1019,89,1290
1019,145,1435
1019,147,721
1019,178,1562
1019,181,1555
1019,216,1580
1019,247,1071
1019,304,1337
1019,328,1870
1019,395,1235
1019,398,1851
1019,411,260
1019,457,456
1019,469,262
1019,522,1145
1019,577,1634
1019,583,782
1019,584,1769
1019,614,1516
1019,649,1777
1019,735,1741
1019,889,1913
1019,909,435
1019,915,1478
1019,969,1563
1019,970,476
1019,971,653
1019,1018,388
1019,1082,528
1019,1141,1695
1019,1261,517
1019,1264,1058
1019,1341,21
1019,1354,1600
1019,1472,230
1019,1496,1459
1019,1506,879
1019,1527,1005
1019,1585,924
1019,1597,1967
1019,1612,824
1019,1667,107
1019,1671,220
1019,1679,1881
1019,1697,1562
1019,1783,5
1019,1785,1156
1019,1805,507
1019,1823,353
1019,1840,1362
1019,1864,1442
1019,1900,820
1019,1931,255
1019,1969,781
1019,1995,1052
1020,1,1860
1020,65,912
1020,74,735
1020,139,1591
1020,140,780
1020,205,1215
1020,372,1096
1020,384,797
1020,461,1837
1020,469,749
1020,474,1391
1020,506,1445
1020,554,1857
1020,556,1180
1020,631,1512
1020,637,113
1020,648,1913
1020,653,1800
1020,737,347
1020,746,1881
1020,780,1410
1020,789,496
1020,842,1915
1020,915,647
1020,941,925
1020,955,1768
1020,960,591
1020,976,1182
1020,1042,564
1020,1054,956
1020,1076,1015
1020,1084,1958
1020,1093,231
1020,1167,1296
1020,1268,1842
1020,1280,905
1020,1293,1514
1020,1308,400
1020,1311,1308
1020,1324,322
1020,1371,263
1020,1386,193
1020,1388,54
1020,1471,66
1020,1502,1394
1020,1636,647
1020,1739,9
1020,1857,503
1020,1885,1142
1021,8,1086
1021,89,1446
1021,95,562
1021,123,1849
1021,186,1775
1021,307,1321
1021,355,485
1021,431,1090
1021,489,7
1021,598,299
1021,607,413
1021,641,1559
1021,644,356
1021,693,967
1021,702,1947
1021,719,1960
1021,725,1471
1021,742,1588
1021,772,354
1021,790,981
1021,811,342
1021,819,1578
1021,825,937
1021,847,849
1021,940,1166
1021,978,1177
1021,996,1292
1021,1013,1358
1021,1113,1653
1021,1128,756
1021,1151,1024
1021,1156,1392
1021,1213,791
1021,1241,1903
1021,1274,1188
1021,1332,1821
1021,1371,1839
1021,1377,1369
1021,1437,467
1021,1437,747
1021,1539,1831
1021,1670,706
1021,1732,1262
1021,1742,98
1021,1760,1862
1021,1800,631
1021,1802,811
1021,1819,162
1021,1872,1012
1021,1969,1995
1022,57,959
1022,76,1751
1022,82,326
1022,122,1328
1022,151,1556
1022,201,1875
1022,215,148
1022,222,1236
1022,285,1297
1022,422,1990
1022,468,1495
1022,508,889
1022,517,1110
1022,617,1258
1022,629,137
1022,630,1767
1022,640,137
1022,663,1683
1022,688,1096
1022,695,1916
1022,696,533
1022,720,1189
1022,791,487
1022,810,1811
1022,830,57
1022,868,712
1022,886,510
1022,906,1729
1022,923,1243
1022,951,2
1022,996,1767
1022,1037,1666
1022,1041,1227
1022,1060,792
1022,1110,1786
1022,1134,1978
1022,1243,522
1022,1266,320
1022,1334,50
1022,1477,1880
1022,1510,1030
1022,1584,1962
1022,1602,1959
1022,1624,721
1022,1753,850
1022,1769,1015
1022,1770,648
1022,1785,1993
1022,1802,765
1022,1819,706
1022,1856,1669
1022,1874,1448
1022,1913,1391
1023,57,1063
1023,61,802
1023,86,1445
1023,158,1878
1023,185,377
1023,208,1459
1023,209,1549
1023,267,1114
1023,322,1522
1023,384,90
1023,499,1116
1023,512,646
1023,630,1561
1023,681,155
1023,769,1015
1023,799,561
1023,815,1266
1023,925,183
1023,940,1152
1023,977,983
1023,980,174
1023,1016,1289
1023,1020,997
1023,1074,255
1023,1175,1545
1023,1203,87
1023,1245,1540
1023,1298,217
1023,1353,1319
1023,1355,160
1023,1366,1051
1023,1465,1583
1023,1477,1451
1023,1509,226
1023,1527,92
1023,1591,1456
1023,1691,459
1023,1731,888
1023,1807,367
1023,1857,209
1023,1939,1474
1023,1953,583
1023,1972,1741
1024,27,1571
1024,50,1438
1024,92,618
1024,107,251
1024,112,229
1024,146,1010
1024,170,207
1024,290,273
1024,530,984
1024,536,542
1024,562,1650
1024,621,1089
1024,639,817
1024,645,1629
1024,647,239
1024,692,1170
1024,730,1464
1024,811,1785
1024,831,1362
1024,850,1536
1024,860,1732
1024,875,714
1024,912,754
1024,979,1977
1024,1004,1545
1024,1011,349
1024,1023,106
1024,1149,54
1024,1182,1983
1024,1219,1805
1024,1229,1784
1024,1313,227
1024,1437,1354
1024,1448,1690
1024,1515,1296
1024,1534,878
1024,1535,677
1024,1568,1710
1024,1612,973
1024,1658,66
1024,1768,1353
1024,1790,1769
1024,1867,528
1024,1889,1712
1024,1910,247
1024,1916,1801
1024,1951,358
1025,64,30
1025,115,381
1025,134,659
1025,162,541
1025,165,572
1025,231,368
1025,241,648
1025,250,1585
1025,262,809
1025,306,603
1025,313,623
1025,335,1586
1025,385,1763
1025,416,1940
1025,420,847
1025,445,794
1025,459,79
1025,540,445
1025,552,1492
1025,573,1655
1025,622,14
1025,654,661
1025,711,1014
1025,728,327
1025,743,290
1025,771,1520
1025,806,268
1025,836,188
1025,913,18
1025,914,161
1025,962,354
1025,976,1075
1025,1092,1748
1025,1126,295
1025,1173,332
1025,1184,1830
1025,1262,1973
1025,1378,364
1025,1415,976
1025,1432,1
1025,1438,1902
1025,1439,1768
1025,1462,1932
1025,1471,1870
1025,1475,1000
1025,1526,889
1025,1543,77
1025,1560,365
1025,1644,1401
1025,1749,1459
1025,1752,1763
1025,1757,833
1025,1790,690
1025,1869,693
1025,1908,1394
1025,1929,587
1025,1942,1120
1025,1979,937
1026,82,109
1026,116,139
1026,153,1389
1026,197,173
1026,234,512
1026,288,1298
1026,328,211
1026,428,1563
1026,472,1425
1026,504,1463
1026,536,592
1026,577,1088
1026,585,76
1026,602,474
1026,643,1071
1026,666,1605
1026,727,103
1026,798,1666
1026,821,1624
1026,839,1903
1026,955,23
1026,1056,275
1026,1150,47
1026,1162,1706
1026,1166,1383
1026,1273,1614
1026,1393,513
1026,1428,590
1026,1462,1567
1026,1494,1041
1026,1534,855
1026,1565,751
1026,1570,246
1026,1646,1488
1026,1685,3
1026,1738,983
1026,1817,1736
1026,1850,1289
1026,1854,1947
1026,1869,547
1026,1929,1582
1026,1932,1172
1026,1983,1316
1026,1988,1472
1027,13,351
1027,84,1935
1027,93,1916
1027,225,1249
1027,226,1233
1027,254,1344
1027,303,56
1027,327,1181
1027,329,732
1027,365,148
1027,433,1021
1027,466,1257
1027,509,1692
1027,551,841
1027,560,528
1027,625,655
1027,626,1452
1027,655,335
1027,692,398
1027,802,989
1027,861,1855
1027,886,1628
1027,889,1584
1027,924,195
1027,938,1159
1027,956,529
1027,1052,960
1027,1063,1036
1027,1116,483
1027,1243,1686
1027,1248,1828
1027,1256,1064
1027,1259,1822
1027,1283,1665
1027,1310,1195
1027,1314,1723
1027,1368,1067
1027,1374,1216
1027,1390,329
1027,1472,1516
1027,1474,227
1027,1537,806
1027,1575,520
1027,1580,1373
1027,1587,1252
1027,1640,1916
1027,1699,1148
1027,1767,1384
1027,1770,506
1027,1802,1093
1027,1897,1285
1027,1963,755
1027,1981,1463
1028,53,1493
1028,105,122
1028,111,1685
1028,156,981
1028,216,1562
1028,224,166
1028,265,1817
1028,283,368
1028,423,1279
1028,438,1118
1028,458,88
1028,537,512
1028,557,1308
1028,577,389
1028,635,363
1028,671,1001
1028,693,1885
1028,704,1741
1028,763,1599
1028,764,31
1028,765,482
1028,789,1150
1028,809,197
1028,825,344
1028,884,1790
1028,997,376
1028,1000,228
1028,1044,537
1028,1084,615
1028,1169,1844
1028,1238,484
1028,1287,643
1028,1298,693
1028,1313,1930
1028,1343,840
1028,1362,1923
1028,1387,327
1028,1410,252
1028,1426,793
1028,1429,452
1028,1468,251
1028,1598,295
1028,1611,1658
1028,1632,976
1028,1677,1777
1028,1712,1336
1028,1721,1062
1028,1729,938
1028,1743,778
1028,1748,8
1028,1793,1788
1028,1815,126
1028,1826,354
1028,1839,564
1028,1935,917
1029,60,1297
1029,83,527
1029,95,1732
1029,217,593
1029,259,867
1029,287,1167
1029,354,1006
1029,407,926
1029,446,571
1029,484,911
1029,534,164
1029,584,804
1029,588,1831
1029,673,1705
1029,735,96
1029,747,946
1029,815,560
1029,878,1093
1029,983,275
1029,1012,1398
1029,1048,505
1029,1075,1382
1029,1170,521
1029,1279,18
1029,1352,1624
1029,1365,180
1029,1396,581
1029,1457,1887
1029,1467,1402
1029,1502,1871
1029,1521,1867
1029,1568,898
1029,1651,366
1029,1661,1566
1029,1686,1718
1029,1742,473
1029,1865,1778
1029,1887,26
1029,1981,1175
1029,1990,1492
1030,114,1731
1030,135,451
1030,164,1227
1030,342,1546
1030,399,1120
1030,418,17
1030,427,1435
1030,431,714
1030,570,769
1030,602,696
1030,693,1134
1030,820,350
1030,934,5
1030,939,1078
1030,1000,946
1030,1259,1938
1030,1269,1843
1030,1307,126
1030,1409,139
1030,1410,1773
1030,1433,1275
1030,1445,272
1030,1540,240
1030,1641,314
1030,1659,667
1030,1669,1959
1030,1691,610
1030,1699,296
1030,1780,1505
1030,1791,1076
1030,1808,1826
1030,1826,1700
1030,1830,1021
1030,1842,409
1030,1860,646
1030,1880,549
1030,1947,1377
1031,33,233
1031,62,960
1031,65,1652
1031,115,386
1031,123,1356
1031,138,579
1031,206,1028
1031,231,594
1031,308,260
1031,337,793
1031,341,124
1031,362,192
1031,384,1082
1031,413,153
1031,454,1936
1031,568,170
1031,579,903
1031,602,1985
1031,636,148
1031,709,1670
1031,780,1162
1031,817,1930
1031,936,384
1031,937,1974
1031,1001,468
1031,1009,1905
1031,1009,1974
1031,1036,1768
1031,1061,1329
1031,1176,1290
1031,1196,1461
1031,1203,1443
1031,1204,163
1031,1230,1536
1031,1242,1738
1031,1278,1540
1031,1281,1203
1031,1297,999
1031,1332,337
1031,1353,526
1031,1383,1643
1031,1389,1977
1031,1425,813
1031,1477,1056
1031,1510,346
1031,1512,322
1031,1554,1998
1031,1607,906
1031,1608,1606
1031,1619,44
1031,1619,944
1031,1633,635
1031,1848,1396
1031,1894,257
1031,1924,320
1031,1973,1424
1032,39,1438
1032,66,275
1032,95,724
1032,97,944
1032,108,151
1032,113,1721
1032,144,605
1032,253,232
1032,275,1973
1032,323,240
1032,370,1536
1032,384,1421
1032,393,696
1032,409,1180
1032,413,91
1032,501,144
1032,605,936
1032,623,1230
1032,736,64
1032,747,55
1032,799,618
1032,831,1491
1032,832,366
1032,851,1995
1032,882,1376
1032,969,924
1032,1002,192
1032,1004,1934
1032,1035,1651
1032,1213,622
1032,1249,1999
1032,1322,593
1032,1345,1410
1032,1384,436
1032,1388,273
1032,1408,567
1032,1425,1006
1032,1436,814
1032,1450,769
1032,1464,1561
1032,1527,27
1032,1533,674
1032,1617,130
1032,1712,748
1032,1734,619
1032,1751,911
1032,1805,787
1032,1836,1690
1033,43,1978
1033,97,1798
1033,156,343
1033,161,478
1033,162,1959
1033,223,1770
1033,224,1026
1033,296,873
1033,366,854
1033,382,1379
1033,399,1478
1033,533,1452
1033,555,1216
1033,686,1631
1033,734,954
1033,740,167
1033,752,1543
1033,790,335
1033,828,655
1033,909,16
1033,969,1132
1033,972,1140
1033,1031,1527
1033,1051,829
1033,1065,1822
1033,1074,1922
1033,1107,937
1033,1135,382
1033,1178,1843
1033,1186,1458
1033,1245,1508
1033,1303,943
1033,1308,1052
1033,1365,1173
1033,1375,1999
1033,1464,1184
1033,1518,1419
1033,1532,579
1033,1554,1462
1033,1559,1409
1033,1569,1596
1033,1646,614
1033,1669,765
1033,1752,1542
1033,1789,332
1033,1839,224
1033,1873,1504
1033,1890,1671
1034,148,1629
1034,150,1193
1034,226,1499
1034,326,851
1034,350,174
1034,364,1304
1034,366,1366
1034,393,1203
1034,423,530
1034,432,536
1034,449,1461
1034,492,1757
1034,572,1560
1034,579,319
1034,620,1474
1034,637,1908
1034,665,1206
1034,812,1301
1034,820,1223
1034,850,1458
1034,880,445
1034,925,548
1034,964,1034
1034,1017,1553
1034,1044,1334
1034,1052,53
1034,1073,1815
1034,1180,1969
1034,1195,445
1034,1255,705
1034,1286,261
1034,1291,1706
1034,1344,403
1034,1417,587
1034,1435,1239
1034,1479,1330
1034,1559,181
1034,1584,596
1034,1594,23
1034,1686,108
1034,1687,270
1034,1698,73
1034,1792,535
1034,1826,970
1034,1926,1309
1034,1941,692
1034,1958,1856
1034,1964,545
1035,4,706
1035,102,403
1035,103,1457
1035,214,1469
1035,238,758
1035,241,746
1035,258,5
1035,302,150
1035,319,636
1035,372,256
1035,383,1102
1035,400,1483
1035,469,133
1035,563,210
1035,641,1859
1035,666,1065
1035,743,845
1035,751,1344
1035,837,399
1035,855,166
1035,933,764
1035,937,925
1035,960,1894
1035,1021,200
1035,1026,766
1035,1027,1508
1035,1184,1082
1035,1221,98
1035,1328,1331
1035,1354,1210
1035,1380,384
1035,1439,899
1035,1447,1686
1035,1474,1976
1035,1501,731
